hand,P1,B1,P2,B2,P3,B3,player_3rd,banker_3rd,xgb_prob,nn_prob,bet_made,unit_size,result,outcome,bankroll
29,0.0,0.0,4.0,4.0,x,x,0,0,0.4692,0.5021,Banker,0,NO BET,0,306.0
30,8.0,9.0,3.0,6.0,x,x,0,0,0.5115,0.5246,Banker,0,NO BET,2,306.0
31,3.0,0.0,4.0,5.0,x,x,0,0,0.5115,0.529,Banker,0,NO BET,2,306.0
32,4.0,4.0,0.0,0.0,x,x,0,0,0.5115,0.5302,Player,0,NO BET,2,306.0
33,4.0,4.0,0.0,0.0,x,x,0,0,0.5115,0.5331,Banker,0,NO BET,2,306.0
34,5.0,1.0,8.0,8.0,x,x,0,0,0.5115,0.5373,Tie,0,NO BET,2,306.0
35,0.0,9.0,3.0,6.0,x,x,0,0,0.5117,0.5411,Tie,0,NO BET,2,306.0
36,2.0,3.0,0.0,1.0,x,x,0,0,0.5114,0.545,Player,0,NO BET,2,306.0
37,7.0,7.0,2.0,2.0,0,x,1,0,0.5114,0.5474,Tie,0,NO BET,2,306.0
38,8.0,0.0,0.0,0.0,x,x,0,0,0.6696,0.602,Player,0,NO BET,2,306.0
39,2.0,0.0,5.0,0.0,7,6,1,1,0.5118,0.5513,Player,0,NO BET,2,306.0
40,0.0,2.0,9.0,1.0,3,4,1,1,0.4701,0.5154,Player,0,NO BET,0,306.0
41,0.0,6.0,9.0,8.0,x,x,0,0,0.4701,0.5154,Banker,0,NO BET,0,306.0
42,7.0,6.0,0.0,3.0,0,0,1,1,0.5152,0.5596,Tie,0,NO BET,2,306.0
43,0.0,0.0,8.0,2.0,1,0,1,1,0.4691,0.5149,Player,0,NO BET,0,306.0
44,6.0,4.0,0.0,9.0,x,x,0,0,0.4695,0.5126,Banker,0,NO BET,0,306.0
45,0.0,0.0,4.0,1.0,6,3,1,0,0.5149,0.5636,Tie,0,NO BET,2,306.0
46,6.0,9.0,5.0,0.0,5,7,1,1,0.6636,0.6376,Banker,0,NO BET,2,306.0
47,6.0,4.0,4.0,4.0,x,x,0,0,0.458,0.5183,Banker,0,NO BET,0,306.0
48,4.0,0.0,6.0,4.0,0,1,1,1,0.503,0.5659,Player,0,NO BET,2,306.0
49,4.0,0.0,0.0,0.0,9,5,1,1,0.4569,0.5226,Banker,0,NO BET,0,306.0
50,3.0,0.0,2.0,8.0,4,0,1,1,0.4569,0.5252,Player,0,NO BET,0,306.0
51,1.0,0.0,7.0,3.0,7,7,1,1,0.4569,0.523,Player,0,NO BET,0,306.0
52,0.0,5.0,0.0,3.0,1,6,1,1,0.4553,0.5214,Player,0,NO BET,0,306.0
53,6.0,2.0,4.0,6.0,x,x,0,0,0.4497,0.5222,Player,0,NO BET,0,306.0
54,0.0,1.0,9.0,0.0,x,x,0,0,0.4801,0.5661,Banker,0,NO BET,0,306.0
55,0.0,3.0,4.0,4.0,x,x,0,0,0.4804,0.5657,Banker,0,NO BET,0,306.0
56,2.0,0.0,0.0,1.0,5,6,1,1,0.4795,0.5668,Tie,0,NO BET,0,306.0
57,0.0,0.0,8.0,6.0,0,x,1,0,0.4383,0.5291,Banker,0,NO BET,0,306.0
58,0.0,1.0,4.0,7.0,5,4,1,1,0.6869,0.6591,Player,0,NO BET,2,306.0
59,3.0,0.0,7.0,1.0,x,x,0,0,0.4372,0.5289,Banker,0,NO BET,0,306.0
1,0.0,0.0,1.0,1.0,5,2,0,0,0.4926,0.5091,Banker,0,NO BET,23,
2,0.0,0.0,2.0,0.0,1,3,0,0,0.4909,0.509,Banker,0,NO BET,23,
3,0.0,0.0,9.0,0.0,0,1,0,0,0.4909,0.508,Player,0,NO BET,23,
1,0.0,0.0,5.0,2.0,5,0,0,0,0.4926,0.5069,Player,0,NO BET,23,
2,0.0,0.0,3.0,2.0,0,8,0,0,0.4905,0.5077,Banker,0,NO BET,23,
3,0.0,0.0,9.0,0.0,5,0,0,0,0.4905,0.5061,Player,0,NO BET,23,
4,0.0,0.0,2.0,5.0,4,3,0,0,0.4905,0.5057,Tie,0,NO BET,23,
1,0.0,0.0,0.0,9.0,5,0,0,0,0.4926,0.5078,Player,0,NO BET,23,
2,1.0,9.0,5.0,3.0,4,6,1,1,0.4492,0.4924,Banker,2,LOSS,21,
3,0.0,0.0,4.0,5.0,4,0,0,0,0.4885,0.5052,Player,0,NO BET,21,
4,0.0,0.0,6.0,0.0,6,1,0,0,0.4885,0.5033,Banker,0,NO BET,21,
5,0.0,6.0,0.0,0.0,1,4,1,0,0.7894,0.5252,Player,2,LOSS,19,
6,0.0,0.0,6.0,5.0,7,4,1,0,0.7878,0.5233,Tie,2,NO BET,19,
7,0.0,0.0,2.0,0.0,7,3,1,0,0.786,0.5283,Banker,2,WIN,21,
8,0.0,2.0,9.0,5.0,6,7,1,1,0.468,0.4892,Player,2,WIN,23,
9,0.0,0.0,8.0,1.0,8,0,0,0,0.5003,0.4961,Player,0,NO BET,23,
10,0.0,0.0,8.0,0.0,2,0,0,0,0.5003,0.4943,Player,0,NO BET,23,
11,0.0,0.0,7.0,0.0,6,4,0,0,0.5003,0.4941,Player,0,NO BET,23,
12,0.0,0.0,6.0,5.0,7,9,1,0,0.782,0.5349,Player,2,LOSS,21,
13,0.0,0.0,5.0,1.0,6,3,0,0,0.4934,0.4959,Banker,0,NO BET,21,
14,0.0,0.0,5.0,1.0,6,0,0,0,0.4918,0.498,Tie,0,NO BET,21,
15,0.0,1.0,4.0,4.0,0,9,1,0,0.7718,0.5407,Tie,2,NO BET,21,
16,0.0,0.0,0.0,9.0,9,0,0,0,0.4892,0.5025,Tie,0,NO BET,21,
17,0.0,0.0,1.0,7.0,0,9,0,0,0.4892,0.5064,Banker,0,NO BET,21,
18,0.0,0.0,7.0,0.0,9,8,0,0,0.4898,0.5081,Tie,0,NO BET,21,
19,7.0,3.0,1.0,4.0,6,4,1,1,0.481,0.4937,Banker,2,LOSS,19,
20,0.0,3.0,8.0,7.0,7,6,1,1,0.4873,0.4968,Banker,0,NO BET,19,
21,0.0,0.0,0.0,1.0,6,6,1,0,0.6746,0.5616,Banker,2,WIN,21,
22,0.0,3.0,0.0,5.0,5,3,1,1,0.4682,0.5025,Player,2,WIN,23,
23,0.0,0.0,6.0,0.0,0,9,0,0,0.5095,0.525,Banker,0,NO BET,23,
24,0.0,5.0,0.0,2.0,2,6,1,1,0.4689,0.509,Banker,2,LOSS,21,
25,2.0,0.0,0.0,0.0,0,9,1,1,0.4689,0.5112,Banker,2,LOSS,19,
1,0.0,6.0,8.0,9.0,5,8,1,0,0.7908,0.5335,Banker,2,WIN,57,
2,8.0,5.0,0.0,6.0,7,7,1,1,0.4516,0.4919,Banker,0,NO BET,57,
3,0.0,8.0,8.0,0.0,0,0,1,0,0.7892,0.5336,Player,2,LOSS,55,
4,0.0,0.0,0.0,9.0,0,4,0,0,0.4886,0.5018,Player,0,NO BET,55,
5,0.0,0.0,4.0,0.0,6,2,0,0,0.4896,0.5001,Banker,0,NO BET,55,
6,0.0,7.0,0.0,4.0,8,5,1,0,0.7902,0.5293,Tie,2,NO BET,55,
7,0.0,4.0,0.0,3.0,2,6,1,0,0.7905,0.5294,Banker,2,WIN,57,
8,1.0,0.0,3.0,7.0,3,6,1,1,0.4669,0.4956,Banker,0,NO BET,57,
9,0.0,0.0,2.0,5.0,3,0,0,0,0.4992,0.4988,Player,0,NO BET,57,
10,0.0,5.0,0.0,4.0,2,7,1,1,0.4713,0.4949,Player,0,NO BET,57,
11,0.0,0.0,1.0,0.0,8,1,1,1,0.4687,0.4969,Player,0,NO BET,57,
12,9.0,5.0,1.0,0.0,3,1,1,1,0.4687,0.4974,Player,0,NO BET,57,
13,0.0,0.0,9.0,9.0,5,5,0,0,0.4902,0.4952,Player,0,NO BET,57,
14,4.0,0.0,0.0,1.0,0,3,1,1,0.4804,0.4976,Tie,0,NO BET,57,
15,0.0,0.0,0.0,3.0,5,3,0,0,0.4908,0.4984,Banker,0,NO BET,57,
16,0.0,0.0,0.0,0.0,8,0,0,0,0.5151,0.4981,Banker,0,NO BET,57,
17,0.0,5.0,6.0,4.0,0,5,1,0,0.6734,0.5378,Banker,2,WIN,59,
18,0.0,0.0,0.0,0.0,1,7,0,0,0.5163,0.5011,Banker,0,NO BET,59,
19,0.0,0.0,0.0,9.0,7,0,0,0,0.5163,0.503,Player,0,NO BET,59,
20,0.0,0.0,4.0,5.0,4,1,0,0,0.521,0.5053,Player,0,NO BET,59,
21,0.0,6.0,0.0,0.0,3,9,1,0,0.6772,0.5402,Player,2,LOSS,57,
22,0.0,0.0,4.0,2.0,0,7,0,0,0.5206,0.5089,Banker,0,NO BET,57,
23,2.0,0.0,0.0,0.0,6,0,1,1,0.4703,0.4953,Player,0,NO BET,57,
24,3.0,1.0,0.0,0.0,8,6,1,1,0.47,0.4979,Banker,0,NO BET,57,
25,0.0,0.0,5.0,0.0,0,9,0,0,0.5202,0.5129,Banker,0,NO BET,57,
26,0.0,0.0,0.0,0.0,3,6,1,1,0.4692,0.5005,Banker,0,NO BET,57,
27,0.0,0.0,7.0,0.0,2,1,1,0,0.6768,0.5526,Player,3,LOSS,54,
1,0.0,0.0,2.0,6.0,9,0,0,0,0.4926,0.5069,Banker,0,NO BET,54,
2,0.0,0.0,6.0,9.0,0,8,0,0,0.4881,0.5054,Banker,0,NO BET,54,
3,0.0,0.0,2.0,5.0,3,6,0,0,0.4881,0.5046,Banker,0,NO BET,54,
4,0.0,0.0,4.0,4.0,0,0,0,0,0.4881,0.5032,Player,0,NO BET,54,
5,0.0,0.0,0.0,1.0,0,8,0,0,0.4886,0.5022,Banker,0,NO BET,54,
6,0.0,0.0,4.0,3.0,4,4,0,0,0.4932,0.5037,Banker,0,NO BET,54,
7,0.0,2.0,5.0,0.0,0,2,1,0,0.7881,0.5354,Player,2,LOSS,52,
8,0.0,0.0,0.0,2.0,7,9,1,1,0.4614,0.497,Player,0,NO BET,52,
9,0.0,1.0,3.0,0.0,7,5,1,0,0.7866,0.5391,Player,3,LOSS,49,
10,0.0,0.0,3.0,2.0,0,8,0,0,0.4933,0.5015,Banker,0,NO BET,49,
11,0.0,0.0,6.0,5.0,0,8,0,0,0.4933,0.4974,Banker,0,NO BET,49,
12,8.0,7.0,3.0,0.0,0,9,1,1,0.4668,0.5015,Player,0,NO BET,49,
13,0.0,6.0,0.0,5.0,6,8,1,0,0.7754,0.5338,Banker,3,WIN,52,
14,0.0,0.0,0.0,5.0,7,1,0,0,0.4953,0.4927,Banker,0,NO BET,52,
15,0.0,0.0,8.0,1.0,0,0,0,0,0.4909,0.492,Player,0,NO BET,52,
16,4.0,0.0,1.0,9.0,1,5,1,1,0.4835,0.4975,Tie,0,NO BET,52,
17,0.0,0.0,5.0,3.0,3,8,0,0,0.4914,0.4976,Player,0,NO BET,52,
18,0.0,0.0,3.0,7.0,9,0,0,0,0.4949,0.5011,Banker,0,NO BET,52,
19,0.0,2.0,0.0,1.0,7,4,1,1,0.4707,0.501,Player,0,NO BET,52,
20,0.0,0.0,9.0,0.0,0,9,0,0,0.5159,0.5055,Tie,0,NO BET,52,
21,0.0,0.0,0.0,9.0,0,6,0,0,0.5159,0.5068,Player,0,NO BET,52,
22,0.0,0.0,8.0,0.0,5,5,0,0,0.5159,0.5069,Player,0,NO BET,52,
23,0.0,2.0,6.0,4.0,9,4,1,1,0.4703,0.5008,Banker,0,NO BET,52,
24,0.0,0.0,4.0,5.0,0,2,0,0,0.5096,0.5104,Player,0,NO BET,52,
25,0.0,2.0,5.0,7.0,5,2,1,0,0.6688,0.5545,Player,2,LOSS,50,
26,7.0,4.0,0.0,0.0,2,0,1,1,0.4704,0.4988,Player,0,NO BET,50,
27,0.0,0.0,7.0,1.0,3,6,0,0,0.5111,0.5169,Banker,0,NO BET,50,
28,0.0,0.0,0.0,8.0,1,7,0,0,0.5111,0.5193,Tie,0,NO BET,50,
29,0.0,4.0,0.0,0.0,6,8,1,0,0.6687,0.5646,Banker,3,WIN,53,
30,0.0,0.0,7.0,3.0,1,4,1,1,0.47,0.5054,Banker,0,NO BET,53,
31,6.0,8.0,0.0,3.0,0,3,1,1,0.4683,0.5065,Banker,0,NO BET,53,
32,0.0,0.0,4.0,0.0,0,9,0,0,0.5108,0.533,Banker,0,NO BET,53,
33,0.0,8.0,4.0,3.0,4,6,1,0,0.669,0.5836,Player,3,LOSS,50,
34,0.0,0.0,2.0,9.0,9,0,1,1,0.4683,0.5152,Player,0,NO BET,50,
35,0.0,1.0,5.0,7.0,6,2,1,1,0.4687,0.5184,Player,0,NO BET,50,
36,0.0,0.0,3.0,8.0,0,7,1,1,0.4689,0.5188,Banker,0,NO BET,50,
37,0.0,0.0,3.0,1.0,5,0,1,0,0.6696,0.5996,Banker,3,WIN,53,
38,0.0,0.0,3.0,6.0,4,0,0,0,0.5114,0.5585,Player,0,NO BET,53,
39,0.0,0.0,6.0,2.0,3,0,0,0,0.5114,0.5627,Player,0,NO BET,53,
40,0.0,0.0,7.0,7.0,3,9,1,1,0.4692,0.5202,Tie,0,NO BET,53,
41,0.0,0.0,0.0,2.0,0,0,1,1,0.4692,0.5202,Banker,0,NO BET,53,
42,0.0,0.0,5.0,1.0,4,1,1,0,0.671,0.624,Player,3,LOSS,50,
43,0.0,8.0,4.0,0.0,5,0,1,0,0.6714,0.6257,Banker,3,WIN,53,
44,0.0,0.0,7.0,6.0,8,5,1,0,0.6633,0.6312,Banker,3,WIN,56,
45,0.0,0.0,0.0,0.0,7,1,0,0,0.5039,0.5581,Banker,0,NO BET,56,
46,2.0,3.0,0.0,3.0,9,0,1,1,0.4585,0.514,Player,1,WIN,57,
47,0.0,0.0,9.0,0.0,0,0,0,0,0.5039,0.5644,Player,0,NO BET,57,
48,0.0,0.0,1.0,0.0,9,0,0,0,0.5033,0.5643,Banker,0,NO BET,57,
49,5.0,0.0,4.0,0.0,6,0,1,1,0.4583,0.5193,Banker,1,LOSS,56,
50,0.0,0.0,6.0,2.0,6,8,0,0,0.503,0.5672,Player,0,NO BET,56,
51,0.0,0.0,5.0,0.0,6,2,0,0,0.503,0.5685,Banker,0,NO BET,56,
52,0.0,0.0,4.0,3.0,1,6,0,0,0.503,0.5696,Tie,0,NO BET,56,
53,0.0,1.0,6.0,3.0,8,1,1,0,0.6636,0.6505,Player,3,LOSS,53,
54,7.0,3.0,1.0,0.0,2,7,1,1,0.4377,0.5222,Banker,1,LOSS,52,
55,0.0,0.0,0.0,8.0,0,8,0,0,0.5021,0.5616,Tie,0,NO BET,52,
56,0.0,0.0,3.0,4.0,0,9,1,0,0.6765,0.6593,Banker,3,WIN,55,
57,2.0,9.0,2.0,0.0,7,8,1,1,0.4296,0.5234,Player,1,WIN,56,
58,0.0,6.0,5.0,5.0,5,9,1,0,0.6941,0.6635,Tie,3,NO BET,56,
59,0.0,1.0,0.0,9.0,8,0,1,0,0.708,0.6639,Banker,3,WIN,59,
60,0.0,0.0,0.0,9.0,9,7,0,0,0.5011,0.564,Player,0,NO BET,59,
61,0.0,0.0,7.0,1.0,0,2,0,0,0.4926,0.5079,Player,0,NO BET,59,
62,0.0,0.0,5.0,4.0,0,6,0,0,0.4926,0.5052,Player,0,NO BET,59,
1,7.0,6.0,3.0,0.0,3,8,1,1,0.4516,0.4954,Player,0,NO BET,50,
2,1.0,0.0,9.0,4.0,0,3,1,1,0.4537,0.4971,Banker,0,NO BET,50,
3,0.0,5.0,2.0,3.0,8,0,1,0,0.7892,0.5434,Player,2,LOSS,48,
4,0.0,0.0,4.0,1.0,2,6,0,0,0.4905,0.508,Banker,0,NO BET,48,
5,0.0,0.0,2.0,4.0,1,0,1,0,0.7901,0.5433,Banker,2,WIN,50,
6,0.0,0.0,0.0,0.0,6,0,1,0,0.7857,0.5423,Banker,2,WIN,52,
7,1.0,0.0,0.0,2.0,0,5,1,1,0.4642,0.4972,Banker,0,NO BET,52,
8,0.0,0.0,2.0,5.0,7,2,0,0,0.492,0.5012,Banker,0,NO BET,52,
9,0.0,7.0,0.0,0.0,1,3,1,0,0.7762,0.5453,Player,3,LOSS,49,
10,0.0,0.0,1.0,5.0,0,6,0,0,0.4883,0.4994,Tie,0,NO BET,49,
11,0.0,0.0,9.0,0.0,2,8,0,0,0.4843,0.4989,Player,0,NO BET,49,
1,0.0,0.0,0.0,8.0,0,0,0,0,0.4922,0.5077,Player,0,NO BET,49,
2,0.0,0.0,6.0,0.0,4,5,0,0,0.4905,0.5049,Banker,0,NO BET,49,
3,0.0,3.0,0.0,0.0,4,1,1,1,0.4589,0.4916,Player,0,NO BET,49,
4,0.0,0.0,5.0,3.0,7,7,0,0,0.4906,0.5069,Player,0,NO BET,49,
5,7.0,5.0,3.0,2.0,4,6,1,1,0.4604,0.493,Player,0,NO BET,49,
6,0.0,7.0,9.0,2.0,1,8,1,0,0.7875,0.5404,Player,2,LOSS,47,
7,0.0,7.0,8.0,5.0,0,1,1,0,0.7875,0.5381,Player,2,LOSS,45,
8,0.0,0.0,0.0,7.0,0,0,1,0,0.7857,0.5391,Banker,3,WIN,48,
9,0.0,0.0,6.0,3.0,1,9,0,0,0.4896,0.5042,Player,0,NO BET,48,
10,0.0,6.0,0.0,0.0,2,4,1,0,0.7786,0.538,Tie,3,NO BET,48,
11,0.0,7.0,7.0,2.0,4,4,1,0,0.7786,0.5409,Player,3,LOSS,45,
1,0.0,0.0,6.0,3.0,0,5,0,0,0.4926,0.506,Player,0,NO BET,92,
2,2.0,0.0,2.0,8.0,0,0,1,1,0.4516,0.4949,Player,0,NO BET,92,
3,0.0,0.0,6.0,0.0,0,0,1,0,0.7866,0.5386,Player,4,LOSS,88,
4,0.0,0.0,0.0,2.0,4,0,0,0,0.4906,0.503,Banker,0,NO BET,88,
5,0.0,6.0,0.0,0.0,1,3,1,0,0.7857,0.5399,Player,4,LOSS,84,
6,0.0,3.0,0.0,7.0,0,3,1,0,0.7777,0.545,Banker,4,WIN,88,
7,0.0,0.0,6.0,2.0,9,1,0,0,0.492,0.5034,Player,0,NO BET,88,
8,0.0,4.0,2.0,2.0,0,0,1,0,0.7707,0.5456,Player,4,LOSS,84,
9,2.0,0.0,9.0,2.0,2,9,1,1,0.4631,0.5048,Player,0,NO BET,84,
10,1.0,1.0,2.0,3.0,5,0,1,1,0.4665,0.5063,Player,0,NO BET,84,
11,0.0,0.0,0.0,0.0,9,0,0,0,0.4849,0.5054,Banker,0,NO BET,84,
12,5.0,0.0,0.0,1.0,1,4,1,1,0.4804,0.5084,Player,0,NO BET,84,
13,5.0,0.0,0.0,0.0,1,4,1,1,0.4675,0.5074,Player,0,NO BET,84,
14,0.0,0.0,2.0,6.0,3,0,0,0,0.5147,0.5016,Player,0,NO BET,84,
15,0.0,0.0,9.0,9.0,5,3,0,0,0.5147,0.5036,Tie,0,NO BET,84,
16,0.0,0.0,2.0,7.0,3,3,0,0,0.5147,0.5107,Player,0,NO BET,84,
1,7.0,3.0,5.0,8.0,5,6,1,1,0.5388,0.5079,Banker,0,NO BET,87,
2,0.0,0.0,8.0,7.0,9,9,0,0,0.8665,0.4894,Banker,0,NO BET,87,
3,0.0,0.0,7.0,0.0,0,9,0,0,0.5499,0.5161,Banker,0,NO BET,87,
4,0.0,0.0,0.0,3.0,2,7,0,0,0.5517,0.5188,Banker,2,WIN,89,
5,0.0,0.0,0.0,0.0,4,5,0,0,0.5698,0.5202,Banker,2,WIN,91,
6,0.0,0.0,2.0,4.0,4,4,0,0,0.5724,0.5123,Banker,2,WIN,93,
7,0.0,0.0,2.0,1.0,3,6,0,0,0.55,0.5081,Banker,0,NO BET,93,
8,4.0,6.0,1.0,1.0,5,8,1,1,0.5781,0.5123,Player,2,LOSS,91,
9,8.0,1.0,9.0,5.0,x,x,0,0,0.843,0.4972,Player,0,NO BET,91,
10,0.0,0.0,0.0,0.0,6,0,0,0,0.6138,0.5265,Banker,2,WIN,93,
11,8.0,7.0,7.0,5.0,0,0,1,1,0.6138,0.5287,Player,2,LOSS,91,
1,0.0,0.0,1.0,8.0,0,0,0,0,0.4926,0.5079,Player,0,NO BET,85,
2,0.0,0.0,5.0,1.0,0,8,0,0,0.4922,0.5086,Banker,0,NO BET,85,
3,3.0,4.0,6.0,1.0,x,x,0,0,0.4905,0.5071,Tie,0,NO BET,85,
4,9.0,2.0,0.0,0.0,0,5,1,1,0.4905,0.5072,Banker,0,NO BET,85,
5,1.0,3.0,4.0,7.0,6,8,1,1,0.4589,0.4935,Banker,2,LOSS,83,
6,0.0,0.0,1.0,7.0,0,8,1,0,0.4604,0.4946,Player,2,WIN,85,
7,0.0,1.0,7.0,2.0,x,x,0,0,0.7875,0.5343,Banker,0,NO BET,85,
8,0.0,0.0,8.0,9.0,6,7,1,1,0.4917,0.5037,Banker,0,NO BET,85,
1,2.0,1.0,9.0,0.0,x,x,0,0,0.4926,0.5079,Banker,0,NO BET,85,
2,,,,,,,0,0,0.4926,0.5095,Unknown,0,NO BET,85,
1,0.0,0.0,1.0,0.0,9,0,1,1,0.4516,0.4931,Player,0,NO BET,85,
2,0.0,0.0,8.0,9.0,3,6,0,0,0.4881,0.508,Banker,0,NO BET,85,
3,0.0,3.0,6.0,6.0,7,0,1,1,0.4565,0.4945,Banker,0,NO BET,85,
4,0.0,7.0,0.0,4.0,2,3,1,0,0.7849,0.5432,Banker,4,WIN,89,
5,0.0,0.0,5.0,0.0,8,1,0,0,0.4896,0.5051,Banker,0,NO BET,89,
6,0.0,0.0,0.0,9.0,0,3,0,0,0.4896,0.5062,Player,0,NO BET,89,
7,0.0,1.0,0.0,6.0,0,9,1,0,0.7841,0.5423,Banker,4,WIN,93,
8,0.0,0.0,5.0,3.0,9,7,0,0,0.4896,0.5051,Player,0,NO BET,93,
9,0.0,1.0,0.0,2.0,2,8,1,0,0.7811,0.5455,Player,6,LOSS,87,
10,5.0,7.0,8.0,4.0,3,0,1,1,0.4632,0.5028,Player,0,NO BET,87,
11,0.0,0.0,4.0,2.0,8,0,0,0,0.4875,0.5023,Banker,0,NO BET,87,
12,0.0,0.0,0.0,3.0,4,1,1,0,0.7707,0.5435,Banker,6,WIN,93,
13,7.0,6.0,2.0,0.0,0,9,1,1,0.4708,0.5035,Banker,0,NO BET,93,
14,0.0,4.0,1.0,3.0,5,7,1,1,0.4785,0.5016,Player,0,NO BET,93,
15,0.0,0.0,9.0,0.0,2,0,0,0,0.4919,0.5055,Player,0,NO BET,93,
16,0.0,2.0,4.0,0.0,2,0,1,0,0.6708,0.5579,Player,4,LOSS,89,
17,0.0,0.0,0.0,0.0,5,0,0,0,0.5128,0.5061,Banker,0,NO BET,89,
18,0.0,0.0,9.0,9.0,7,0,0,0,0.5128,0.5098,Player,0,NO BET,89,
19,0.0,0.0,2.0,0.0,0,0,1,1,0.4677,0.5063,Player,0,NO BET,89,
20,0.0,5.0,9.0,6.0,0,3,1,0,0.6714,0.5646,Player,4,LOSS,85,
21,0.0,0.0,1.0,7.0,1,9,0,0,0.5135,0.515,Player,0,NO BET,85,
22,4.0,7.0,0.0,4.0,4,4,1,1,0.4747,0.503,Banker,0,NO BET,85,
23,5.0,8.0,0.0,0.0,2,0,1,1,0.4741,0.5032,Player,0,NO BET,85,
24,6.0,8.0,4.0,9.0,3,2,1,1,0.4702,0.5074,Player,0,NO BET,85,
25,7.0,2.0,0.0,0.0,2,0,1,1,0.4702,0.5083,Player,0,NO BET,85,
26,0.0,0.0,5.0,8.0,0,9,0,0,0.5115,0.5244,Banker,0,NO BET,85,
27,0.0,3.0,5.0,8.0,0,6,1,1,0.4704,0.5099,Banker,0,NO BET,85,
28,0.0,3.0,3.0,5.0,0,1,1,0,0.669,0.5838,Tie,6,NO BET,85,
29,1.0,0.0,4.0,0.0,6,3,1,1,0.47,0.5158,Tie,0,NO BET,85,
30,1.0,1.0,3.0,7.0,6,8,1,1,0.47,0.5175,Tie,0,NO BET,85,
31,9.0,4.0,8.0,5.0,9,2,1,1,0.47,0.5223,Banker,0,NO BET,85,
32,0.0,0.0,7.0,0.0,5,3,0,0,0.5115,0.5474,Banker,0,NO BET,85,
33,0.0,1.0,3.0,0.0,6,0,1,0,0.6687,0.5986,Banker,6,WIN,91,
34,0.0,0.0,1.0,5.0,0,8,0,0,0.5112,0.5519,Banker,0,NO BET,91,
35,0.0,1.0,0.0,1.0,1,2,1,1,0.469,0.5254,Banker,0,NO BET,91,
36,0.0,0.0,7.0,0.0,4,4,1,0,0.6687,0.6088,Banker,6,WIN,97,
37,0.0,0.0,5.0,4.0,1,9,0,0,0.5114,0.557,Player,0,NO BET,97,
38,0.0,0.0,9.0,6.0,7,1,0,0,0.5105,0.559,Banker,0,NO BET,97,
39,3.0,8.0,0.0,0.0,3,0,1,1,0.4688,0.5189,Player,0,NO BET,97,
40,0.0,0.0,4.0,5.0,3,0,0,0,0.5105,0.5594,Player,0,NO BET,97,
41,0.0,8.0,7.0,6.0,8,0,1,0,0.6713,0.6291,Player,6,LOSS,91,
42,0.0,0.0,1.0,7.0,7,4,0,0,0.5014,0.5578,Player,0,NO BET,91,
1,0.0,0.0,8.0,0.0,8,6,0,0,0.4922,0.5059,Player,0,NO BET,23,
2,0.0,0.0,4.0,2.0,7,0,0,0,0.4905,0.5075,Banker,0,NO BET,23,
3,0.0,0.0,3.0,0.0,0,8,0,0,0.4905,0.5069,Banker,0,NO BET,23,
4,0.0,0.0,0.0,6.0,7,1,1,0,0.7892,0.5394,Banker,2,WIN,25,
5,0.0,0.0,4.0,0.0,9,0,0,0,0.4906,0.5053,Banker,0,NO BET,25,
6,0.0,0.0,2.0,0.0,7,6,1,0,0.7857,0.5412,Player,2,LOSS,23,
7,0.0,0.0,5.0,0.0,0,2,0,0,0.492,0.5017,Banker,0,NO BET,23,
8,0.0,0.0,0.0,8.0,0,0,0,0,0.4899,0.4996,Player,0,NO BET,23,
9,0.0,0.0,7.0,2.0,6,0,0,0,0.4887,0.4991,Player,0,NO BET,23,
10,0.0,0.0,0.0,9.0,6,0,0,0,0.4846,0.4969,Player,0,NO BET,23,
11,0.0,7.0,0.0,9.0,2,3,1,0,0.763,0.5422,Player,3,LOSS,20,
12,0.0,0.0,1.0,6.0,8,0,1,0,0.7476,0.5395,Banker,2,WIN,22,
13,0.0,0.0,0.0,9.0,8,9,0,0,0.4957,0.4948,Player,0,NO BET,22,
14,0.0,9.0,8.0,0.0,4,7,1,0,0.7068,0.5432,Player,2,LOSS,20,
15,0.0,0.0,5.0,2.0,8,0,0,0,0.5121,0.4938,Banker,0,NO BET,20,
16,1.0,9.0,6.0,4.0,7,3,1,1,0.47,0.4976,Player,0,NO BET,20,
17,0.0,0.0,8.0,0.0,8,7,0,0,0.5153,0.5012,Player,0,NO BET,20,
18,0.0,0.0,8.0,9.0,5,4,0,0,0.5153,0.5009,Banker,0,NO BET,20,
19,0.0,0.0,0.0,7.0,8,0,0,0,0.5153,0.5036,Banker,0,NO BET,20,
20,0.0,1.0,1.0,0.0,2,3,1,1,0.47,0.501,Banker,0,NO BET,20,
21,0.0,0.0,2.0,7.0,6,4,0,0,0.5153,0.5086,Player,0,NO BET,20,
22,0.0,0.0,1.0,6.0,2,0,0,0,0.5146,0.5106,Player,0,NO BET,20,
23,0.0,0.0,5.0,1.0,9,7,0,0,0.5146,0.5139,Tie,0,NO BET,20,
24,0.0,7.0,8.0,2.0,4,1,1,0,0.6734,0.5663,Tie,2,NO BET,20,
25,0.0,0.0,3.0,9.0,7,2,0,0,0.5114,0.522,Banker,0,NO BET,20,
26,0.0,0.0,3.0,9.0,1,6,0,0,0.5114,0.527,Player,0,NO BET,20,
27,0.0,7.0,0.0,7.0,8,0,1,0,0.6649,0.5779,Player,2,LOSS,18,
28,0.0,6.0,0.0,0.0,2,2,1,0,0.6646,0.5843,Player,2,LOSS,16,
